id,focus,signal,slack,drag,confidence,score,lane
l001,failure width,35,33,6,25,129,watch
l002,recovery gap,35,34,6,55,190,ship
l003,runbook drift,35,35,6,85,251,ship
l004,budget pressure,35,36,18,25,84,hold
l005,failure width,35,37,18,55,145,watch
l006,recovery gap,35,38,18,85,206,ship
l007,runbook drift,35,39,34,25,23,hold
l008,budget pressure,35,40,34,55,84,hold
l009,failure width,35,41,34,85,145,watch
l010,recovery gap,60,42,6,25,188,ship
l011,runbook drift,60,43,6,55,249,ship
l012,budget pressure,60,44,6,85,310,ship
l013,failure width,60,45,18,25,143,watch
l014,recovery gap,60,46,18,55,204,ship
l015,runbook drift,60,47,18,85,265,ship
l016,budget pressure,60,48,34,25,82,hold
l017,failure width,60,32,34,55,126,watch
l018,recovery gap,60,33,34,85,187,ship
l019,runbook drift,85,34,6,25,230,ship
l020,budget pressure,85,35,6,55,291,ship
l021,failure width,85,36,6,85,352,ship
l022,recovery gap,85,37,18,25,185,ship
l023,runbook drift,85,38,18,55,246,ship
l024,budget pressure,85,39,18,85,307,ship
l025,failure width,85,40,34,25,124,watch
l026,recovery gap,85,41,34,55,185,ship
l027,runbook drift,85,42,34,85,246,ship
