id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,budget pressure,69,20,41,84,162,ship,baseline,monotonic-signal,raise-signal
m002,g002,failure width,52,43,25,104,255,ship,edge,drag-penalty,drop-slack
m003,g003,recovery gap,51,38,26,94,224,ship,recovery,confidence-floor,raise-drag
m004,g004,runbook drift,54,68,38,19,62,hold,negative,lane-boundary,lower-confidence
m005,g005,budget pressure,112,50,28,91,344,ship,baseline,monotonic-signal,raise-signal
m006,g006,failure width,43,0,4,82,234,ship,edge,drag-penalty,drop-slack
m007,g007,recovery gap,61,61,21,39,177,ship,recovery,confidence-floor,raise-drag
m008,g008,runbook drift,73,19,42,52,101,hold,negative,lane-boundary,lower-confidence
m009,g009,budget pressure,48,71,15,83,273,ship,baseline,monotonic-signal,raise-signal
m010,g010,failure width,113,53,45,53,205,ship,edge,drag-penalty,drop-slack
m011,g011,recovery gap,110,28,48,43,142,watch,recovery,confidence-floor,raise-drag
m012,g012,runbook drift,112,48,19,72,340,ship,negative,lane-boundary,lower-confidence
m013,g013,budget pressure,81,60,20,68,278,ship,baseline,monotonic-signal,raise-signal
m014,g014,failure width,100,23,12,64,303,ship,edge,drag-penalty,drop-slack
m015,g015,recovery gap,117,23,16,66,325,ship,recovery,confidence-floor,raise-drag
m016,g016,runbook drift,41,55,30,59,135,watch,negative,lane-boundary,lower-confidence
m017,g017,budget pressure,60,39,21,79,233,ship,baseline,monotonic-signal,raise-signal
m018,g018,failure width,59,22,39,87,158,ship,edge,drag-penalty,drop-slack
m019,g019,recovery gap,111,68,36,53,252,ship,recovery,confidence-floor,raise-drag
m020,g020,runbook drift,96,18,25,70,250,ship,negative,lane-boundary,lower-confidence
m021,g021,budget pressure,101,65,25,103,373,ship,baseline,monotonic-signal,raise-signal
m022,g022,failure width,50,10,5,93,276,ship,edge,drag-penalty,drop-slack
m023,g023,recovery gap,76,72,25,31,186,ship,recovery,confidence-floor,raise-drag
m024,g024,runbook drift,93,30,26,77,266,ship,negative,lane-boundary,lower-confidence
m025,g025,budget pressure,114,52,10,81,402,ship,baseline,monotonic-signal,raise-signal
m026,g026,failure width,70,49,4,38,249,ship,edge,drag-penalty,drop-slack
m027,g027,recovery gap,56,31,30,64,151,watch,recovery,confidence-floor,raise-drag
m028,g028,runbook drift,53,54,13,69,246,ship,negative,lane-boundary,lower-confidence
m029,g029,budget pressure,108,33,31,52,229,ship,baseline,monotonic-signal,raise-signal
m030,g030,failure width,37,14,41,42,8,hold,edge,drag-penalty,drop-slack
m031,g031,recovery gap,54,59,34,84,199,ship,recovery,confidence-floor,raise-drag
m032,g032,runbook drift,101,43,42,54,185,ship,negative,lane-boundary,lower-confidence
m033,g033,budget pressure,102,73,30,63,283,ship,baseline,monotonic-signal,raise-signal
m034,g034,failure width,92,44,26,65,254,ship,edge,drag-penalty,drop-slack
m035,g035,recovery gap,95,14,11,71,302,ship,recovery,confidence-floor,raise-drag
m036,g036,runbook drift,56,66,5,65,288,ship,negative,lane-boundary,lower-confidence
m037,g037,budget pressure,93,24,39,86,226,ship,baseline,monotonic-signal,raise-signal
m038,g038,failure width,102,65,36,52,229,ship,edge,drag-penalty,drop-slack
m039,g039,recovery gap,114,69,22,82,373,ship,recovery,confidence-floor,raise-drag
m040,g040,runbook drift,80,33,6,89,347,ship,negative,lane-boundary,lower-confidence
m041,g041,budget pressure,75,53,24,92,291,ship,baseline,monotonic-signal,raise-signal
m042,g042,failure width,63,54,14,30,184,ship,edge,drag-penalty,drop-slack
m043,g043,recovery gap,65,39,17,89,279,ship,recovery,confidence-floor,raise-drag
m044,g044,runbook drift,113,28,10,67,348,ship,negative,lane-boundary,lower-confidence
m045,g045,budget pressure,62,60,32,37,130,watch,baseline,monotonic-signal,raise-signal
m046,g046,failure width,70,33,45,63,119,watch,edge,drag-penalty,drop-slack
m047,g047,recovery gap,82,38,18,81,292,ship,recovery,confidence-floor,raise-drag
m048,g048,runbook drift,92,73,37,38,185,ship,negative,lane-boundary,lower-confidence
m049,g049,budget pressure,109,23,31,41,199,ship,baseline,monotonic-signal,raise-signal
m050,g050,failure width,64,59,8,83,321,ship,edge,drag-penalty,drop-slack
m051,g051,recovery gap,49,26,47,66,68,hold,recovery,confidence-floor,raise-drag
m052,g052,runbook drift,45,77,16,49,201,ship,negative,lane-boundary,lower-confidence
m053,g053,budget pressure,100,35,26,64,259,ship,baseline,monotonic-signal,raise-signal
m054,g054,failure width,117,46,12,70,372,ship,edge,drag-penalty,drop-slack
m055,g055,recovery gap,46,65,34,77,175,ship,recovery,confidence-floor,raise-drag
m056,g056,runbook drift,58,36,15,72,236,ship,negative,lane-boundary,lower-confidence
m057,g057,budget pressure,120,59,11,51,357,ship,baseline,monotonic-signal,raise-signal
m058,g058,failure width,97,27,31,81,259,ship,edge,drag-penalty,drop-slack
m059,g059,recovery gap,94,30,39,101,264,ship,recovery,confidence-floor,raise-drag
m060,g060,runbook drift,52,64,24,78,228,ship,negative,lane-boundary,lower-confidence
m061,g061,budget pressure,87,48,21,29,196,ship,baseline,monotonic-signal,raise-signal
m062,g062,failure width,95,0,42,88,198,ship,edge,drag-penalty,drop-slack
m063,g063,recovery gap,54,60,40,79,166,ship,recovery,confidence-floor,raise-drag
m064,g064,runbook drift,46,19,9,23,121,watch,negative,lane-boundary,lower-confidence
m065,g065,budget pressure,54,71,41,62,139,watch,baseline,monotonic-signal,raise-signal
m066,g066,failure width,48,18,37,80,126,watch,edge,drag-penalty,drop-slack
m067,g067,recovery gap,97,11,44,50,129,watch,recovery,confidence-floor,raise-drag
m068,g068,runbook drift,37,74,17,27,134,watch,negative,lane-boundary,lower-confidence
m069,g069,budget pressure,64,38,30,82,210,ship,baseline,monotonic-signal,raise-signal
m070,g070,failure width,67,47,38,65,159,ship,edge,drag-penalty,drop-slack
m071,g071,recovery gap,33,70,29,61,142,watch,recovery,confidence-floor,raise-drag
m072,g072,runbook drift,107,44,16,50,294,ship,negative,lane-boundary,lower-confidence
m073,g073,budget pressure,113,33,35,69,257,ship,baseline,monotonic-signal,raise-signal
m074,g074,failure width,106,54,25,76,318,ship,edge,drag-penalty,drop-slack
m075,g075,recovery gap,66,49,50,84,149,watch,recovery,confidence-floor,raise-drag
m076,g076,runbook drift,94,43,11,37,261,ship,negative,lane-boundary,lower-confidence
m077,g077,budget pressure,120,8,39,80,252,ship,baseline,monotonic-signal,raise-signal
m078,g078,failure width,35,17,12,100,239,ship,edge,drag-penalty,drop-slack
m079,g079,recovery gap,45,75,49,90,149,watch,recovery,confidence-floor,raise-drag
m080,g080,runbook drift,53,31,38,15,15,hold,negative,lane-boundary,lower-confidence
m081,g081,budget pressure,114,12,16,87,350,ship,baseline,monotonic-signal,raise-signal
m082,g082,failure width,90,29,17,78,297,ship,edge,drag-penalty,drop-slack
m083,g083,recovery gap,86,62,16,35,240,ship,recovery,confidence-floor,raise-drag
m084,g084,runbook drift,44,70,6,48,230,ship,negative,lane-boundary,lower-confidence
m085,g085,budget pressure,79,41,27,79,249,ship,baseline,monotonic-signal,raise-signal
m086,g086,failure width,87,53,18,49,253,ship,edge,drag-penalty,drop-slack
m087,g087,recovery gap,99,43,43,39,147,watch,recovery,confidence-floor,raise-drag
m088,g088,runbook drift,64,35,26,68,195,ship,negative,lane-boundary,lower-confidence
m089,g089,budget pressure,59,69,22,64,227,ship,baseline,monotonic-signal,raise-signal
m090,g090,failure width,47,42,22,60,168,ship,edge,drag-penalty,drop-slack
m091,g091,recovery gap,93,13,51,62,119,watch,recovery,confidence-floor,raise-drag
m092,g092,runbook drift,31,65,15,55,177,ship,negative,lane-boundary,lower-confidence
m093,g093,budget pressure,57,24,23,75,196,ship,baseline,monotonic-signal,raise-signal
m094,g094,failure width,95,65,7,83,393,ship,edge,drag-penalty,drop-slack
m095,g095,recovery gap,87,34,50,49,106,watch,recovery,confidence-floor,raise-drag
m096,g096,runbook drift,86,16,20,66,240,ship,negative,lane-boundary,lower-confidence
